           4   3.2121133268199237E-002   0.00000000    
  0.347549117003894725E+01  0.193428675274241924E+01  0.100000000000000000E+01           0
  0.409479239804748651E+01  0.125456909505224656E+01  0.839075969272286226E+00           1
  0.223385971393730820E+01  0.519030226328613953E+01  0.100000000000000000E+01           0
  0.153490735231544417E+01  0.470630676631512035E+01  0.700336490116006516E+00           1
  0.519979259178049524E+01  0.474729623647985211E+01  0.100000000000000000E+01           0
  0.470751053954093823E+01  0.541139839114785115E+01  0.653327905518889640E+00           1
  0.392549274668060599E+01  0.514340130645401139E+01  0.100000000000000000E+01           0
  0.427255079805974614E+01  0.585985631393327644E+01  0.592177212208740755E+00           1
  0.550993839376172456E+01  0.379656752922726959E+01  0.100000000000000000E+01           0
  0.493338567914812565E+01  0.331527043505987074E+01  0.502078460776655300E+00           1
  0.198065111816874118E+01  0.294205346460049055E+01  0.100000000000000000E+01           0
  0.204130085007796014E+01  0.244070866307230094E+01  0.100000000000000089E-01           1
          28  0.24113501536028367        0.00000000    
  0.290158317887046158E+01  0.284312922439613747E+01  0.100000000000000000E+01           0
  0.311125901883011258E+01  0.228889823824557359E+01  0.185134496793021075E+00           1
  0.519911944163336592E+01  0.615980415505867462E+01  0.100000000000000000E+01           0
  0.443661555297440113E+01  0.664484536791276881E+01  0.807403837980890549E+00           1
  0.265223300385655492E+01  0.618982683493656438E+01  0.100000000000000000E+01           0
  0.306834747232271576E+01  0.540124489549067466E+01  0.783269722826153370E+00           1
  0.452557714447895520E+01  0.400694266104570307E+01  0.100000000000000000E+01           0
  0.363786862938774380E+01  0.353117973784525674E+01  0.101432546214128649E+01           1
  0.291004165462554143E+01  0.450482926019669172E+01  0.100000000000000000E+01           0
  0.374543559038128659E+01  0.437700264055551624E+01  0.690233915866516279E+00           1
  0.619956435103067971E+01  0.453250144486789530E+01  0.100000000000000000E+01           0
  0.693411354443642036E+01  0.475228915349308512E+01  0.533452515594447396E+00           1
  0.518537830827165713E+01  0.256866026179962326E+01  0.100000000000000000E+01           0
  0.528296884262900601E+01  0.311497656921500798E+01  0.109928682653321230E+00           1
  0.349420884463941883E+01  0.183608709117435831E+01  0.100000000000000000E+01           0
  0.415532826530550725E+01  0.117169795535514254E+01  0.874557880863078285E+00           1
  0.219795310484630502E+01  0.520777031131524382E+01  0.100000000000000000E+01           0
  0.149616232826878637E+01  0.469120781130832931E+01  0.742810500889491632E+00           1
  0.522081684244232136E+01  0.473757049283024134E+01  0.100000000000000000E+01           0
  0.475099977726305767E+01  0.544141164468718586E+01  0.692477996053085354E+00           1
  0.393759947548532674E+01  0.520237778524010874E+01  0.100000000000000000E+01           0
  0.430239831032463016E+01  0.593345192226785301E+01  0.634071704339775444E+00           1
  0.553124710012362719E+01  0.378695050677050338E+01  0.100000000000000000E+01           0
  0.492280882407934151E+01  0.331214616899373215E+01  0.543549539117394787E+00           1
  0.190994380580768475E+01  0.297445899655301771E+01  0.100000000000000000E+01           0
  0.198578899316985713E+01  0.237585755513655572E+01  0.206774507705343780E+00           1
  0.418458329807776863E+01  0.256036649619810630E+01  0.100000000000000000E+01           0
  0.389369059314298438E+01  0.303121990957556209E+01  0.106926379979223496E+00           1
          30  0.25033570157356294        0.00000000    
  0.284122308733064832E+01  0.285219869671505011E+01  0.100000000000000000E+01           0
  0.303043203469805400E+01  0.224926434970332778E+01  0.263851023768756576E+00           1
  0.524278648816542159E+01  0.619529763293831248E+01  0.100000000000000000E+01           0
  0.448331496573205701E+01  0.672742295601208973E+01  0.854674475851352700E+00           1
  0.262750678137040961E+01  0.623948774526089522E+01  0.100000000000000000E+01           0
  0.306036985754280266E+01  0.543438185699271159E+01  0.828185914000574286E+00           1
  0.360370373877299954E+01  0.352758442157279228E+01  0.100000000000000000E+01           0
  0.343551794389584408E+01  0.294958403454515139E+01  0.203945030310874964E+00           1
  0.286988109872762198E+01  0.450908860691486701E+01  0.100000000000000000E+01           0
  0.372904606220209001E+01  0.438637047029250127E+01  0.735769772196934957E+00           1
  0.624452141354472889E+01  0.451049186172238059E+01  0.100000000000000000E+01           0
  0.699172992292909967E+01  0.475493426365754157E+01  0.572351925441939802E+00           1
  0.521663489974480310E+01  0.254606581167726542E+01  0.100000000000000000E+01           0
  0.532183737074463981E+01  0.315219820724039979E+01  0.230388622924603714E+00           1
  0.347756955408383117E+01  0.180187350000029189E+01  0.100000000000000000E+01           0
  0.417087081184803399E+01  0.114520497372961927E+01  0.909848357762387039E+00           1
  0.217029001973121760E+01  0.522517125600571042E+01  0.100000000000000000E+01           0
  0.146528930277991787E+01  0.467821048205723145E+01  0.784591941190103670E+00           1
  0.527258534888307473E+01  0.474857212061226175E+01  0.100000000000000000E+01           0
  0.478288368589015001E+01  0.546212899990239276E+01  0.730862373177378455E+00           1
  0.395033269368851059E+01  0.522567964729348322E+01  0.100000000000000000E+01           0
  0.430821256917191242E+01  0.598276122093796836E+01  0.674814036755156721E+00           1
  0.555099958271140714E+01  0.378797657847558655E+01  0.100000000000000000E+01           0
  0.492296568641291010E+01  0.330596804111626108E+01  0.583361999022520061E+00           1
  0.185295071174815429E+01  0.300919960853871160E+01  0.100000000000000000E+01           0
  0.194310058782664563E+01  0.236783004533171137E+01  0.295348473215305773E+00           1
  0.421932161308189535E+01  0.247277849335150668E+01  0.100000000000000000E+01           0
  0.387688582218392419E+01  0.297996823625576068E+01  0.223934158678810835E+00           1
  0.449980704424262967E+01  0.397599610027048644E+01  0.100000000000000000E+01           0
  0.471226283488996689E+01  0.453572718955758525E+01  0.197391089484312499E+00           1
          30  0.26045655444025179        0.00000000    
  0.280413431941285562E+01  0.287094734793826811E+01  0.100000000000000000E+01           0
  0.296948949267445261E+01  0.222898436982761750E+01  0.325833773274867955E+00           1
  0.529220549533756746E+01  0.624182213751774473E+01  0.100000000000000000E+01           0
  0.453604637111377240E+01  0.681817804500732283E+01  0.901539116868260493E+00           1
  0.260021369061743357E+01  0.629175565905517420E+01  0.100000000000000000E+01           0
  0.304744730391811558E+01  0.546914562403003490E+01  0.872650714458032439E+00           1
  0.358558791991207348E+01  0.351236839243660937E+01  0.100000000000000000E+01           0
  0.346645689712966609E+01  0.287117471819710790E+01  0.304333589959155049E+00           1
  0.281954158277856060E+01  0.451230665052574231E+01  0.100000000000000000E+01           0
  0.370222053607801804E+01  0.439653036592325019E+01  0.780478904872711210E+00           1
  0.626632749062567740E+01  0.449810923039534050E+01  0.100000000000000000E+01           0
  0.702773370922997209E+01  0.475935141230940761E+01  0.609952679230684414E+00           1
  0.524813310053351323E+01  0.250489289750626654E+01  0.100000000000000000E+01           0
  0.538011491709490208E+01  0.314615639193695529E+01  0.309409132688942989E+00           1
  0.345752821972593960E+01  0.177933933725850757E+01  0.100000000000000000E+01           0
  0.417981028847917990E+01  0.112812938576784738E+01  0.945009807443580430E+00           1
  0.213777023405932498E+01  0.524587866992165974E+01  0.100000000000000000E+01           0
  0.143372933860794238E+01  0.466470976561644779E+01  0.825848709832559758E+00           1
  0.529528629695385433E+01  0.473738002202608044E+01  0.100000000000000000E+01           0
  0.481746724240450419E+01  0.548149898234846944E+01  0.768642503166434121E+00           1
  0.396154916892044584E+01  0.525730988876302252E+01  0.100000000000000000E+01           0
  0.431663478677760271E+01  0.603764519617278239E+01  0.714653303731436873E+00           1
  0.557566734058492575E+01  0.377097422047693964E+01  0.100000000000000000E+01           0
  0.493271631338780292E+01  0.327677317469716867E+01  0.621876317138460699E+00           1
  0.181680471376452868E+01  0.304223625758708982E+01  0.100000000000000000E+01           0
  0.192085479107800672E+01  0.236745277991138403E+01  0.365516986834012902E+00           1
  0.425179983418086316E+01  0.239385110591796568E+01  0.100000000000000000E+01           0
  0.386246923758197225E+01  0.291470753283990414E+01  0.300568692401807169E+00           1
  0.448094017229127939E+01  0.395924407576832005E+01  0.100000000000000000E+01           0
  0.466463890070750065E+01  0.457978333690341266E+01  0.294317113279157772E+00           1
          30  0.27099244977240455        0.00000000    
  0.277732458884652189E+01  0.289240158299587957E+01  0.100000000000000000E+01           0
  0.291780352725645198E+01  0.221714440967093296E+01  0.379429711530932856E+00           1
  0.533141950211169391E+01  0.626422299929062021E+01  0.100000000000000000E+01           0
  0.458012488856477784E+01  0.688420700333622992E+01  0.948151700065511083E+00           1
  0.257730218680957268E+01  0.633777047581683117E+01  0.100000000000000000E+01           0
  0.304348336026050958E+01  0.550038493974704679E+01  0.916809247159427798E+00           1
  0.357295510531388416E+01  0.349818378912776629E+01  0.100000000000000000E+01           0
  0.346508551571641421E+01  0.281550963798225062E+01  0.382287734159827419E+00           1
  0.277188782411590884E+01  0.451440822030891020E+01  0.100000000000000000E+01           0
  0.367752632547338631E+01  0.440447809141297064E+01  0.824571980909600599E+00           1
  0.628314989745597874E+01  0.449797824935150814E+01  0.100000000000000000E+01           0
  0.706065425534248270E+01  0.476861258878227190E+01  0.646518718037095264E+00           1
  0.526531458063434865E+01  0.243690750994516137E+01  0.100000000000000000E+01           0
  0.543291138284820452E+01  0.310331688551863305E+01  0.374321860358095559E+00           1
  0.344626671225757786E+01  0.177300477515454302E+01  0.100000000000000000E+01           0
  0.418808769577864570E+01  0.111733894551052382E+01  0.980097019597720998E+00           1
  0.211326413992882767E+01  0.526820816444254358E+01  0.100000000000000000E+01           0
  0.140989120755823416E+01  0.465467287717654354E+01  0.866718008390319428E+00           1
  0.531025684144457788E+01  0.472962365538212737E+01  0.100000000000000000E+01           0
  0.484494638517502629E+01  0.550347742648597738E+01  0.805949589291382384E+00           1
  0.397323716347970057E+01  0.526764744321796208E+01  0.100000000000000000E+01           0
  0.431322606544473786E+01  0.607594629292662702E+01  0.753783890791271283E+00           1
  0.559614008492267168E+01  0.377082723884648985E+01  0.100000000000000000E+01           0
  0.494062088563144730E+01  0.326223685920144835E+01  0.659360834667247042E+00           1
  0.179380070333830455E+01  0.307414819771381786E+01  0.100000000000000000E+01           0
  0.190935934733077395E+01  0.237029186909062206E+01  0.426558840769356351E+00           1
  0.427000047728972110E+01  0.234005084345126502E+01  0.100000000000000000E+01           0
  0.384510687526061856E+01  0.287315013595530466E+01  0.363421326976475001E+00           1
  0.446778925554332762E+01  0.394659952920199508E+01  0.100000000000000000E+01           0
  0.463461537597786410E+01  0.461067334078806557E+01  0.369415907157048418E+00           1
          30  0.28196064674684646        0.00000000    
  0.274040278421415184E+01  0.290821697105767507E+01  0.100000000000000000E+01           0
  0.286485287268644440E+01  0.220522130142442352E+01  0.427852563878869940E+00           1
  0.537877047020671029E+01  0.629682968493486594E+01  0.100000000000000000E+01           0
  0.462757433027906018E+01  0.695284249153663669E+01  0.994641264055001306E+00           1
  0.255333581367067763E+01  0.638450419361986121E+01  0.100000000000000000E+01           0
  0.303771411325919694E+01  0.553212804103396927E+01  0.960782948323849695E+00           1
  0.356013408009876287E+01  0.348120870606429111E+01  0.100000000000000000E+01           0
  0.345248259808092506E+01  0.276436302214702234E+01  0.449767672603377688E+00           1
  0.271789846245916911E+01  0.451595632171570127E+01  0.100000000000000000E+01           0
  0.364613209544644690E+01  0.441135080919425793E+01  0.868218392649675152E+00           1
  0.629804599364729256E+01  0.449949820961746116E+01  0.100000000000000000E+01           0
  0.709164470997794272E+01  0.477823615940292701E+01  0.682252974094276876E+00           1
  0.529266750781017592E+01  0.237212977156190519E+01  0.100000000000000000E+01           0
  0.548553623728867645E+01  0.306146781777710864E+01  0.431621861764403647E+00           1
  0.343291307932868683E+01  0.177170960245864118E+01  0.100000000000000000E+01           0
  0.419306839250164565E+01  0.111036254045272020E+01  0.101515859084980509E+01           1
  0.208706780451534213E+01  0.529231919863190470E+01  0.100000000000000000E+01           0
  0.138696325874708459E+01  0.464477350714522164E+01  0.907314129941205527E+00           1
  0.532248454988616171E+01  0.472032415747269596E+01  0.100000000000000000E+01           0
  0.487436371869492469E+01  0.552546433423746208E+01  0.842892274212819981E+00           1
  0.398576786528280458E+01  0.528159601698367975E+01  0.100000000000000000E+01           0
  0.430857140094742075E+01  0.611762093944411323E+01  0.792361340369234890E+00           1
  0.561885061996363255E+01  0.376499089586650770E+01  0.100000000000000000E+01           0
  0.495034690313301606E+01  0.324323865354908092E+01  0.696021959503605014E+00           1
  0.176055938269442747E+01  0.310832356641665442E+01  0.100000000000000000E+01           0
  0.189297541513522094E+01  0.237922957070178542E+01  0.482041916053435493E+00           1
  0.429745974278900089E+01  0.227428799168527629E+01  0.100000000000000000E+01           0
  0.387985183831896574E+01  0.284775342391979169E+01  0.418814947544286831E+00           1
  0.445396761332207003E+01  0.393166054342782312E+01  0.100000000000000000E+01           0
  0.460932159900759775E+01  0.463177181499208324E+01  0.434281218505918165E+00           1
          34  0.29242927633809090        0.00000000    
  0.271041127801042370E+01  0.291825725961254978E+01  0.100000000000000000E+01           0
  0.284391355948645508E+01  0.219408945094152497E+01  0.472741490248305807E+00           1
  0.465231433045400777E+01  0.699985678662214017E+01  0.100000000000000000E+01           0
  0.435097775234300244E+01  0.748269719815752410E+01  0.138312077278123891E+00           1
  0.252939277542459662E+01  0.643059722677200440E+01  0.100000000000000000E+01           0
  0.303248328323715288E+01  0.556365972306043588E+01  0.100467522994897163E+01           1
  0.354890973096627604E+01  0.346316413732563833E+01  0.100000000000000000E+01           0
  0.344036218682707196E+01  0.271546928217512917E+01  0.511066068386412997E+00           1
  0.265886913177206141E+01  0.451672308339281070E+01  0.100000000000000000E+01           0
  0.360943379362066841E+01  0.441702480648074580E+01  0.911557399373182253E+00           1
  0.631054437909722132E+01  0.449986485483005705E+01  0.100000000000000000E+01           0
  0.711979216284597616E+01  0.478693856519604832E+01  0.717315685231539213E+00           1
  0.531484267886825457E+01  0.231249288138309206E+01  0.100000000000000000E+01           0
  0.553487696255405570E+01  0.302116760061222722E+01  0.484095608337437033E+00           1
  0.419705409759830506E+01  0.110507501215727366E+01  0.100000000000000000E+01           0
  0.467065046578194387E+01  0.750312597428821837E+00  0.183469291296896930E+00           1
  0.206057294284611059E+01  0.531843134098070003E+01  0.100000000000000000E+01           0
  0.136600815697624967E+01  0.463579190368856331E+01  0.947733906997536124E+00           1
  0.533179183908267618E+01  0.470632536488158770E+01  0.100000000000000000E+01           0
  0.490270459432152972E+01  0.554243090667225591E+01  0.879562013480563731E+00           1
  0.399726155873404743E+01  0.529060324586629527E+01  0.100000000000000000E+01           0
  0.430191967201177228E+01  0.615366622185488410E+01  0.830512787727224255E+00           1
  0.564196557259525466E+01  0.375545143201454490E+01  0.100000000000000000E+01           0
  0.495985540689104276E+01  0.322187722093791518E+01  0.732022767613723202E+00           1
  0.173565214199382334E+01  0.314151636189549111E+01  0.100000000000000000E+01           0
  0.188229515772130340E+01  0.238877470859469687E+01  0.533785083609386479E+00           1
  0.431976350247963392E+01  0.221268383419131931E+01  0.100000000000000000E+01           0
  0.391838182150821135E+01  0.282808859610196439E+01  0.469462860778376401E+00           1
  0.444126793759592697E+01  0.391660262306819007E+01  0.100000000000000000E+01           0
  0.458608967700476544E+01  0.464895869977571419E+01  0.493075697070765484E+00           1
  0.343217705580249444E+01  0.175060560648158581E+01  0.100000000000000000E+01           0
  0.325963927854587432E+01  0.232501927385667706E+01  0.199533819194701589E+00           1
  0.540359667446997172E+01  0.633782394892396095E+01  0.100000000000000000E+01           0
  0.585827867331611785E+01  0.600236372753658021E+01  0.130078369331963817E+00           1
          36  0.30368716896647807        0.00000000    
  0.268541276985596111E+01  0.292978565397688495E+01  0.100000000000000000E+01           0
  0.279998979754634991E+01  0.218096784794349929E+01  0.515065677661556087E+00           1
  0.467378424928010894E+01  0.703994128448366929E+01  0.100000000000000000E+01           0
  0.433896420177039399E+01  0.756795929353272623E+01  0.250451889669551786E+00           1
  0.303401188961404777E+01  0.556307547594885765E+01  0.100000000000000000E+01           0
  0.252742916439007104E+01  0.583123502021986528E+01  0.146360499457279358E+00           1
  0.354182348624237031E+01  0.344777895977178961E+01  0.100000000000000000E+01           0
  0.343687924144323009E+01  0.267068026091070232E+01  0.568305687406707616E+00           1
  0.258972135186315011E+01  0.450969724657977800E+01  0.100000000000000000E+01           0
  0.356340391632276532E+01  0.442507528305281994E+01  0.954705720095801125E+00           1
  0.632060574802532393E+01  0.449970384714184490E+01  0.100000000000000000E+01           0
  0.714526491189938007E+01  0.479494917558459566E+01  0.751836225825604609E+00           1
  0.533149173180186686E+01  0.225661932402390430E+01  0.100000000000000000E+01           0
  0.558275487596482378E+01  0.298089403034673506E+01  0.533241034976141837E+00           1
  0.420344284038399785E+01  0.109846750316436315E+01  0.100000000000000000E+01           0
  0.471303655335575034E+01  0.717001042196213412E+00  0.273110227975412068E+00           1
  0.205578060911674054E+01  0.535523710445017187E+01  0.100000000000000000E+01           0
  0.136349337855324193E+01  0.464191063566020823E+01  0.988060623499835033E+00           1
  0.533852262430938751E+01  0.468880950791278561E+01  0.100000000000000000E+01           0
  0.492312724304209315E+01  0.555208585540958133E+01  0.916036925453797002E+00           1
  0.399885144884626786E+01  0.530006674662966759E+01  0.100000000000000000E+01           0
  0.429233979339060578E+01  0.618693877102658618E+01  0.868344075422152306E+00           1
  0.566525049255423330E+01  0.374353738604955089E+01  0.100000000000000000E+01           0
  0.496847404228815570E+01  0.319992701254490974E+01  0.767495018185059941E+00           1
  0.171538870330080506E+01  0.317416978835881514E+01  0.100000000000000000E+01           0
  0.187447362063303502E+01  0.239889137435443800E+01  0.582864024663830360E+00           1
  0.433623876529140162E+01  0.215674765533099722E+01  0.100000000000000000E+01           0
  0.396308867859579728E+01  0.281701092767431049E+01  0.516823755096731619E+00           1
  0.443352273149756826E+01  0.390404282460038665E+01  0.100000000000000000E+01           0
  0.456420155824293516E+01  0.466685932629247713E+01  0.547857837158574501E+00           1
  0.341369246591426512E+01  0.171392521387204799E+01  0.100000000000000000E+01           0
  0.318253542672994350E+01  0.232014385666854484E+01  0.297589487686285015E+00           1
  0.541936999815625242E+01  0.637167192939707494E+01  0.100000000000000000E+01           0
  0.591423579600503135E+01  0.600216241300024667E+01  0.235199482817777028E+00           1
  0.250972106294720598E+01  0.643684065100349034E+01  0.100000000000000000E+01           0
  0.309515866790794636E+01  0.644776894490584240E+01  0.171079189311780677E+00           1
          38  0.31537176011996548        0.00000000    
  0.266532094288906451E+01  0.293769531344833457E+01  0.100000000000000000E+01           0
  0.266317974936201463E+01  0.215997113360984727E+01  0.555454254698822814E+00           1
  0.469298969253865028E+01  0.707582034089771117E+01  0.100000000000000000E+01           0
  0.433039881736177801E+01  0.763262691735838938E+01  0.328917915224850699E+00           1
  0.303691548872277783E+01  0.555476299417088537E+01  0.100000000000000000E+01           0
  0.248279160282536271E+01  0.582699041235547188E+01  0.234764832886808161E+00           1
  0.353583535346130340E+01  0.343647449373019187E+01  0.100000000000000000E+01           0
  0.347942891648282737E+01  0.262707734378470326E+01  0.622720471889705252E+00           1
  0.251484771698541509E+01  0.449601814252276188E+01  0.100000000000000000E+01           0
  0.351186789702044777E+01  0.443506834426998964E+01  0.997762866112134716E+00           1
  0.632910261112455164E+01  0.449925816653208699E+01  0.100000000000000000E+01           0
  0.716898279404301420E+01  0.480253985058339872E+01  0.785921052611396886E+00           1
  0.534418386227196507E+01  0.220472924215584642E+01  0.100000000000000000E+01           0
  0.562833867987639369E+01  0.294184161697729252E+01  0.579972928227212359E+00           1
  0.421408713083685171E+01  0.109076038640688089E+01  0.100000000000000000E+01           0
  0.475131728723227376E+01  0.688522413999607341E+00  0.342254264119826290E+00           1
  0.135810160260983692E+01  0.464404543400252656E+01  0.100000000000000000E+01           0
  0.107903664265980304E+01  0.417180904900907201E+01  0.970587134398968043E-01           1
  0.534350845614523440E+01  0.466854456959826436E+01  0.100000000000000000E+01           0
  0.494675394245429523E+01  0.556047353296777391E+01  0.952384613575451011E+00           1
  0.400491278699738817E+01  0.530378649312700645E+01  0.100000000000000000E+01           0
  0.428458151372478202E+01  0.621479788282965728E+01  0.905944751431453366E+00           1
  0.568847882795397108E+01  0.372988948514874252E+01  0.100000000000000000E+01           0
  0.497675248182807195E+01  0.317695211935733068E+01  0.802547222413958927E+00           1
  0.170176663822688168E+01  0.320578622046032535E+01  0.100000000000000000E+01           0
  0.186986534241816327E+01  0.240832170971084825E+01  0.629977693412632433E+00           1
  0.434776221828979015E+01  0.212012893881220243E+01  0.100000000000000000E+01           0
  0.403452090363868443E+01  0.283544395331339505E+01  0.561788322629150461E+00           1
  0.442686434914318383E+01  0.389257224241691890E+01  0.100000000000000000E+01           0
  0.454247106173290138E+01  0.468408607464407645E+01  0.599823813552883056E+00           1
  0.339588570998755568E+01  0.166696346292297659E+01  0.100000000000000000E+01           0
  0.311082390353250071E+01  0.229182055595195289E+01  0.373618025810730225E+00           1
  0.543647397939044286E+01  0.640494181719613564E+01  0.100000000000000000E+01           0
  0.595623685943392811E+01  0.600759540962671057E+01  0.308491679880964043E+00           1
  0.248133129451571133E+01  0.644437634536654791E+01  0.100000000000000000E+01           0
  0.311891328873013229E+01  0.645495587806833093E+01  0.275339524767622246E+00           1
  0.204272741686387205E+01  0.537862123988554686E+01  0.100000000000000000E+01           0
  0.203105803492321302E+01  0.592424360974204767E+01  0.914942875942164058E-01           1
          40  0.32751359571059718        0.00000000    
  0.264541829517554516E+01  0.294493443250846276E+01  0.100000000000000000E+01           0
  0.255301819425819598E+01  0.215313605881902248E+01  0.594343053708052516E+00           1
  0.471265694314211814E+01  0.710970952052005423E+01  0.100000000000000000E+01           0
  0.432235099206082740E+01  0.768745124972810601E+01  0.394452209461165770E+00           1
  0.303593448728196202E+01  0.554590679416052268E+01  0.100000000000000000E+01           0
  0.246113749652655223E+01  0.584925599440456523E+01  0.299865097416150306E+00           1
  0.352078013079992180E+01  0.342854410888678718E+01  0.100000000000000000E+01           0
  0.351680983696811600E+01  0.259100163872167943E+01  0.675103761040946715E+00           1
  0.353078595550415564E+01  0.442858099417093332E+01  0.100000000000000000E+01           0
  0.299975081763508378E+01  0.462114030633821216E+01  0.129738742106261462E+00           1
  0.635057557907487436E+01  0.448609398446507068E+01  0.100000000000000000E+01           0
  0.720113888017866266E+01  0.480909860876660211E+01  0.819659217001632356E+00           1
  0.535371106955603970E+01  0.215983796228396630E+01  0.100000000000000000E+01           0
  0.568467515459961614E+01  0.290181957545867197E+01  0.624898692076610196E+00           1
  0.422075179258415645E+01  0.108791719471718662E+01  0.100000000000000000E+01           0
  0.478141581235284985E+01  0.667376956383824216E+00  0.401710719257966531E+00           1
  0.134244345375617113E+01  0.463636258337210094E+01  0.100000000000000000E+01           0
  0.102797350577193169E+01  0.410234520541624637E+01  0.239461025033149921E+00           1
  0.536427971283992644E+01  0.465134351852537886E+01  0.100000000000000000E+01           0
  0.496825695539041856E+01  0.556340841601428515E+01  0.988664276995351754E+00           1
  0.400732448882886860E+01  0.530785557153350585E+01  0.100000000000000000E+01           0
  0.427429901714621785E+01  0.624215605776266536E+01  0.943391671628047490E+00           1
  0.571273902533615718E+01  0.371394169275842767E+01  0.100000000000000000E+01           0
  0.499374146576605238E+01  0.314216114600853258E+01  0.837270240666163623E+00           1
  0.168913048581697489E+01  0.323736156133236008E+01  0.100000000000000000E+01           0
  0.186575113953910843E+01  0.241838454085717958E+01  0.675611190446803622E+00           1
  0.435544938394558301E+01  0.209503812125240341E+01  0.100000000000000000E+01           0
  0.409981980125878742E+01  0.285570745912165602E+01  0.604947756307441686E+00           1
  0.442224031561023523E+01  0.386143369665142400E+01  0.100000000000000000E+01           0
  0.453983182763799675E+01  0.467787996318614496E+01  0.649742125108600188E+00           1
  0.338170181972359263E+01  0.163327207797429796E+01  0.100000000000000000E+01           0
  0.305684978308230004E+01  0.227544897019950598E+01  0.439333188136814989E+00           1
  0.545046685955222365E+01  0.643302086567770015E+01  0.100000000000000000E+01           0
  0.598889121084185305E+01  0.600996960921472656E+01  0.369486250615987721E+00           1
  0.245083256241134739E+01  0.649916771045870245E+01  0.100000000000000000E+01           0
  0.312721760224629453E+01  0.649555552702759975E+01  0.352789370126278090E+00           1
  0.202238333321622932E+01  0.536970278092351005E+01  0.100000000000000000E+01           0
  0.201109615696283450E+01  0.598225391681334617E+01  0.225310237332087437E+00           1
  0.245447750532121001E+01  0.446699829951841565E+01  0.100000000000000000E+01           0
  0.294885887960263471E+01  0.474479647665933335E+01  0.134168894758108115E+00           1
          42  0.34010988015105570        0.00000000    
  0.261670675984811840E+01  0.294262279166590535E+01  0.100000000000000000E+01           0
  0.246060856579446119E+01  0.214166756175868844E+01  0.632048928803956578E+00           1
  0.473761325148145751E+01  0.714753027808334807E+01  0.100000000000000000E+01           0
  0.431627528456111875E+01  0.773924794231188429E+01  0.452797957774774718E+00           1
  0.301993772053204923E+01  0.553823342201407343E+01  0.100000000000000000E+01           0
  0.243654667783874856E+01  0.588249325510288568E+01  0.354784029095580156E+00           1
  0.349859470713342935E+01  0.341417388767528651E+01  0.100000000000000000E+01           0
  0.355479771525474586E+01  0.255300463909824948E+01  0.726002610446025098E+00           1
  0.358139335314234275E+01  0.441185804443446639E+01  0.100000000000000000E+01           0
  0.299635141228094160E+01  0.460875289683348743E+01  0.234571432470568331E+00           1
  0.641322834092330307E+01  0.445582828035735368E+01  0.100000000000000000E+01           0
  0.726461453812027358E+01  0.482142479308066463E+01  0.853126295634448750E+00           1
  0.536197338975152604E+01  0.212345733661286840E+01  0.100000000000000000E+01           0
  0.574917809458803220E+01  0.286237609027360040E+01  0.668446472571482264E+00           1
  0.422511060045008957E+01  0.108578653586828255E+01  0.100000000000000000E+01           0
  0.480702291690699113E+01  0.648866378287029311E+00  0.455364103095941886E+00           1
  0.132472679664512549E+01  0.462717178753694203E+01  0.100000000000000000E+01           0
  0.989849108124088439E+00  0.405384278400066211E+01  0.327929535126163740E+00           1
  0.497867282573375292E+01  0.557511605715843395E+01  0.100000000000000000E+01           0
  0.488528661963001554E+01  0.504850899995332369E+01  0.696466261128965147E-01           1
  0.399682444402886405E+01  0.532398384760295862E+01  0.100000000000000000E+01           0
  0.426342164195526330E+01  0.627780260039144178E+01  0.980751654411208040E+00           1
  0.573311676983866914E+01  0.369809343068738272E+01  0.100000000000000000E+01           0
  0.501551937507174017E+01  0.309733738412213500E+01  0.871741273211647627E+00           1
  0.167197817953898253E+01  0.327269662877092271E+01  0.100000000000000000E+01           0
  0.184953698959622548E+01  0.243116558425385199E+01  0.720118170260329427E+00           1
  0.436254627290441910E+01  0.207742657989768009E+01  0.100000000000000000E+01           0
  0.416075613374988418E+01  0.287567542309328239E+01  0.646718525945614076E+00           1
  0.441473505178934733E+01  0.381518006317732894E+01  0.100000000000000000E+01           0
  0.452268996105862442E+01  0.465736019478078589E+01  0.698142086520386673E+00           1
  0.336983270340715935E+01  0.160430211898673303E+01  0.100000000000000000E+01           0
  0.301439527924486583E+01  0.226412759771748062E+01  0.498940192105591152E+00           1
  0.545900388166275441E+01  0.645359819764278164E+01  0.100000000000000000E+01           0
  0.601367178643414757E+01  0.600750323697069533E+01  0.423597131945013139E+00           1
  0.241847527939270712E+01  0.655965235485250808E+01  0.100000000000000000E+01           0
  0.312735066623641123E+01  0.653372382332679003E+01  0.418698844462616737E+00           1
  0.200268731169678293E+01  0.536227475531604814E+01  0.100000000000000000E+01           0
  0.199443960690899047E+01  0.601628482530016306E+01  0.308124147433865403E+00           1
  0.240044963650506249E+01  0.444422175013142606E+01  0.100000000000000000E+01           0
  0.288961908434001069E+01  0.482740953428064490E+01  0.242770496296619287E+00           1
  0.537174518462193351E+01  0.465166252851056417E+01  0.100000000000000000E+01           0
  0.588302286397985785E+01  0.450341584429103481E+01  0.646726159561146208E-01           1
          42  0.35392812220058700        0.00000000    
  0.258826923916506901E+01  0.292391641228754651E+01  0.100000000000000000E+01           0
  0.240351543852427074E+01  0.211022200153291895E+01  0.668811026982432999E+00           1
  0.476395560437932986E+01  0.718296872468599901E+01  0.100000000000000000E+01           0
